,item_id
27616,HOUSEHOLD_2_229_TX_3
27617,HOUSEHOLD_2_229_WI_1
27618,HOUSEHOLD_2_229_WI_2
27619,HOUSEHOLD_2_229_WI_3
27620,HOUSEHOLD_2_230_CA_1
27621,HOUSEHOLD_2_230_CA_2
27622,HOUSEHOLD_2_230_CA_3
27623,HOUSEHOLD_2_230_CA_4
27624,HOUSEHOLD_2_230_TX_1
27625,HOUSEHOLD_2_230_TX_2
27626,HOUSEHOLD_2_230_TX_3
27627,HOUSEHOLD_2_230_WI_1
27628,HOUSEHOLD_2_230_WI_2
27629,HOUSEHOLD_2_230_WI_3
27630,HOUSEHOLD_2_231_CA_1
27631,HOUSEHOLD_2_231_CA_2
27632,HOUSEHOLD_2_231_CA_3
27633,HOUSEHOLD_2_231_CA_4
27634,HOUSEHOLD_2_231_TX_1
27635,HOUSEHOLD_2_231_TX_2
27636,HOUSEHOLD_2_231_TX_3
27637,HOUSEHOLD_2_231_WI_1
27638,HOUSEHOLD_2_231_WI_2
27639,HOUSEHOLD_2_231_WI_3
27640,HOUSEHOLD_2_232_CA_1
27641,HOUSEHOLD_2_232_CA_2
27642,HOUSEHOLD_2_232_CA_3
27643,HOUSEHOLD_2_232_CA_4
27644,HOUSEHOLD_2_232_TX_1
27645,HOUSEHOLD_2_232_TX_2
27646,HOUSEHOLD_2_232_TX_3
27647,HOUSEHOLD_2_232_WI_1
27648,HOUSEHOLD_2_232_WI_2
27649,HOUSEHOLD_2_232_WI_3
27650,HOUSEHOLD_2_233_CA_1
27651,HOUSEHOLD_2_233_CA_2
27652,HOUSEHOLD_2_233_CA_3
27653,HOUSEHOLD_2_233_CA_4
27654,HOUSEHOLD_2_233_TX_1
27655,HOUSEHOLD_2_233_TX_2
27656,HOUSEHOLD_2_233_TX_3
27657,HOUSEHOLD_2_233_WI_1
27658,HOUSEHOLD_2_233_WI_2
27659,HOUSEHOLD_2_233_WI_3
27660,HOUSEHOLD_2_234_CA_1
27661,HOUSEHOLD_2_234_CA_2
27662,HOUSEHOLD_2_234_CA_3
27663,HOUSEHOLD_2_234_CA_4
27664,HOUSEHOLD_2_234_TX_1
27665,HOUSEHOLD_2_234_TX_2
27666,HOUSEHOLD_2_234_TX_3
27667,HOUSEHOLD_2_234_WI_1
27668,HOUSEHOLD_2_234_WI_2
27669,HOUSEHOLD_2_234_WI_3
27670,HOUSEHOLD_2_235_CA_1
27671,HOUSEHOLD_2_235_CA_2
27672,HOUSEHOLD_2_235_CA_3
27673,HOUSEHOLD_2_235_CA_4
27674,HOUSEHOLD_2_235_TX_1
27675,HOUSEHOLD_2_235_TX_2
27676,HOUSEHOLD_2_235_TX_3
27677,HOUSEHOLD_2_235_WI_1
27678,HOUSEHOLD_2_235_WI_2
27679,HOUSEHOLD_2_235_WI_3
27680,HOUSEHOLD_2_236_CA_1
27681,HOUSEHOLD_2_236_CA_2
27682,HOUSEHOLD_2_236_CA_3
27683,HOUSEHOLD_2_236_CA_4
27684,HOUSEHOLD_2_236_TX_1
27685,HOUSEHOLD_2_236_TX_2
27686,HOUSEHOLD_2_236_TX_3
27687,HOUSEHOLD_2_236_WI_1
27688,HOUSEHOLD_2_236_WI_2
27689,HOUSEHOLD_2_236_WI_3
27690,HOUSEHOLD_2_237_CA_1
27691,HOUSEHOLD_2_237_CA_2
27692,HOUSEHOLD_2_237_CA_3
27693,HOUSEHOLD_2_237_CA_4
27694,HOUSEHOLD_2_237_TX_1
27695,HOUSEHOLD_2_237_TX_2
27696,HOUSEHOLD_2_237_TX_3
27697,HOUSEHOLD_2_237_WI_1
27698,HOUSEHOLD_2_237_WI_2
27699,HOUSEHOLD_2_237_WI_3
27700,HOUSEHOLD_2_238_CA_1
27701,HOUSEHOLD_2_238_CA_2
27702,HOUSEHOLD_2_238_CA_3
27703,HOUSEHOLD_2_238_CA_4
27704,HOUSEHOLD_2_238_TX_1
27705,HOUSEHOLD_2_238_TX_2
27706,HOUSEHOLD_2_238_TX_3
27707,HOUSEHOLD_2_238_WI_1
27708,HOUSEHOLD_2_238_WI_2
27709,HOUSEHOLD_2_238_WI_3
27710,HOUSEHOLD_2_239_CA_1
27711,HOUSEHOLD_2_239_CA_2
27712,HOUSEHOLD_2_239_CA_3
27713,HOUSEHOLD_2_239_CA_4
27714,HOUSEHOLD_2_239_TX_1
27715,HOUSEHOLD_2_239_TX_2
27716,HOUSEHOLD_2_239_TX_3
27717,HOUSEHOLD_2_239_WI_1
27718,HOUSEHOLD_2_239_WI_2
27719,HOUSEHOLD_2_239_WI_3
27720,HOUSEHOLD_2_240_CA_1
27721,HOUSEHOLD_2_240_CA_2
27722,HOUSEHOLD_2_240_CA_3
27723,HOUSEHOLD_2_240_CA_4
27724,HOUSEHOLD_2_240_TX_1
27725,HOUSEHOLD_2_240_TX_2
27726,HOUSEHOLD_2_240_TX_3
27727,HOUSEHOLD_2_240_WI_1
27728,HOUSEHOLD_2_240_WI_2
27729,HOUSEHOLD_2_240_WI_3
27730,HOUSEHOLD_2_241_CA_1
27731,HOUSEHOLD_2_241_CA_2
27732,HOUSEHOLD_2_241_CA_3
27733,HOUSEHOLD_2_241_CA_4
27734,HOUSEHOLD_2_241_TX_1
27735,HOUSEHOLD_2_241_TX_2
27736,HOUSEHOLD_2_241_TX_3
27737,HOUSEHOLD_2_241_WI_1
27738,HOUSEHOLD_2_241_WI_2
27739,HOUSEHOLD_2_241_WI_3
27740,HOUSEHOLD_2_242_CA_1
27741,HOUSEHOLD_2_242_CA_2
27742,HOUSEHOLD_2_242_CA_3
27743,HOUSEHOLD_2_242_CA_4
27744,HOUSEHOLD_2_242_TX_1
27745,HOUSEHOLD_2_242_TX_2
27746,HOUSEHOLD_2_242_TX_3
27747,HOUSEHOLD_2_242_WI_1
27748,HOUSEHOLD_2_242_WI_2
27749,HOUSEHOLD_2_242_WI_3
27750,HOUSEHOLD_2_243_CA_1
27751,HOUSEHOLD_2_243_CA_2
27752,HOUSEHOLD_2_243_CA_3
27753,HOUSEHOLD_2_243_CA_4
27754,HOUSEHOLD_2_243_TX_1
27755,HOUSEHOLD_2_243_TX_2
27756,HOUSEHOLD_2_243_TX_3
27757,HOUSEHOLD_2_243_WI_1
27758,HOUSEHOLD_2_243_WI_2
27759,HOUSEHOLD_2_243_WI_3
27760,HOUSEHOLD_2_244_CA_1
27761,HOUSEHOLD_2_244_CA_2
27762,HOUSEHOLD_2_244_CA_3
27763,HOUSEHOLD_2_244_CA_4
27764,HOUSEHOLD_2_244_TX_1
27765,HOUSEHOLD_2_244_TX_2
27766,HOUSEHOLD_2_244_TX_3
27767,HOUSEHOLD_2_244_WI_1
27768,HOUSEHOLD_2_244_WI_2
27769,HOUSEHOLD_2_244_WI_3
27770,HOUSEHOLD_2_245_CA_1
27771,HOUSEHOLD_2_245_CA_2
27772,HOUSEHOLD_2_245_CA_3
27773,HOUSEHOLD_2_245_CA_4
27774,HOUSEHOLD_2_245_TX_1
27775,HOUSEHOLD_2_245_TX_2
27776,HOUSEHOLD_2_245_TX_3
27777,HOUSEHOLD_2_245_WI_1
27778,HOUSEHOLD_2_245_WI_2
27779,HOUSEHOLD_2_245_WI_3
27780,HOUSEHOLD_2_246_CA_1
27781,HOUSEHOLD_2_246_CA_2
27782,HOUSEHOLD_2_246_CA_3
27783,HOUSEHOLD_2_246_CA_4
27784,HOUSEHOLD_2_246_TX_1
27785,HOUSEHOLD_2_246_TX_2
27786,HOUSEHOLD_2_246_TX_3
27787,HOUSEHOLD_2_246_WI_1
27788,HOUSEHOLD_2_246_WI_2
27789,HOUSEHOLD_2_246_WI_3
27790,HOUSEHOLD_2_247_CA_1
27791,HOUSEHOLD_2_247_CA_2
27792,HOUSEHOLD_2_247_CA_3
27793,HOUSEHOLD_2_247_CA_4
27794,HOUSEHOLD_2_247_TX_1
27795,HOUSEHOLD_2_247_TX_2
27796,HOUSEHOLD_2_247_TX_3
27797,HOUSEHOLD_2_247_WI_1
27798,HOUSEHOLD_2_247_WI_2
27799,HOUSEHOLD_2_247_WI_3
27800,HOUSEHOLD_2_248_CA_1
27801,HOUSEHOLD_2_248_CA_2
27802,HOUSEHOLD_2_248_CA_3
27803,HOUSEHOLD_2_248_CA_4
27804,HOUSEHOLD_2_248_TX_1
27805,HOUSEHOLD_2_248_TX_2
27806,HOUSEHOLD_2_248_TX_3
27807,HOUSEHOLD_2_248_WI_1
27808,HOUSEHOLD_2_248_WI_2
27809,HOUSEHOLD_2_248_WI_3
27810,HOUSEHOLD_2_249_CA_1
27811,HOUSEHOLD_2_249_CA_2
27812,HOUSEHOLD_2_249_CA_3
27813,HOUSEHOLD_2_249_CA_4
27814,HOUSEHOLD_2_249_TX_1
27815,HOUSEHOLD_2_249_TX_2
27816,HOUSEHOLD_2_249_TX_3
27817,HOUSEHOLD_2_249_WI_1
27818,HOUSEHOLD_2_249_WI_2
27819,HOUSEHOLD_2_249_WI_3
27820,HOUSEHOLD_2_250_CA_1
27821,HOUSEHOLD_2_250_CA_2
27822,HOUSEHOLD_2_250_CA_3
27823,HOUSEHOLD_2_250_CA_4
27824,HOUSEHOLD_2_250_TX_1
27825,HOUSEHOLD_2_250_TX_2
27826,HOUSEHOLD_2_250_TX_3
27827,HOUSEHOLD_2_250_WI_1
27828,HOUSEHOLD_2_250_WI_2
27829,HOUSEHOLD_2_250_WI_3
27830,HOUSEHOLD_2_251_CA_1
27831,HOUSEHOLD_2_251_CA_2
27832,HOUSEHOLD_2_251_CA_3
27833,HOUSEHOLD_2_251_CA_4
27834,HOUSEHOLD_2_251_TX_1
27835,HOUSEHOLD_2_251_TX_2
27836,HOUSEHOLD_2_251_TX_3
27837,HOUSEHOLD_2_251_WI_1
27838,HOUSEHOLD_2_251_WI_2
27839,HOUSEHOLD_2_251_WI_3
27840,HOUSEHOLD_2_252_CA_1
27841,HOUSEHOLD_2_252_CA_2
27842,HOUSEHOLD_2_252_CA_3
27843,HOUSEHOLD_2_252_CA_4
27844,HOUSEHOLD_2_252_TX_1
27845,HOUSEHOLD_2_252_TX_2
27846,HOUSEHOLD_2_252_TX_3
27847,HOUSEHOLD_2_252_WI_1
27848,HOUSEHOLD_2_252_WI_2
27849,HOUSEHOLD_2_252_WI_3
27850,HOUSEHOLD_2_253_CA_1
27851,HOUSEHOLD_2_253_CA_2
27852,HOUSEHOLD_2_253_CA_3
27853,HOUSEHOLD_2_253_CA_4
27854,HOUSEHOLD_2_253_TX_1
27855,HOUSEHOLD_2_253_TX_2
27856,HOUSEHOLD_2_253_TX_3
27857,HOUSEHOLD_2_253_WI_1
27858,HOUSEHOLD_2_253_WI_2
27859,HOUSEHOLD_2_253_WI_3
27860,HOUSEHOLD_2_254_CA_1
27861,HOUSEHOLD_2_254_CA_2
27862,HOUSEHOLD_2_254_CA_3
27863,HOUSEHOLD_2_254_CA_4
27864,HOUSEHOLD_2_254_TX_1
27865,HOUSEHOLD_2_254_TX_2
27866,HOUSEHOLD_2_254_TX_3
27867,HOUSEHOLD_2_254_WI_1
27868,HOUSEHOLD_2_254_WI_2
27869,HOUSEHOLD_2_254_WI_3
27870,HOUSEHOLD_2_255_CA_1
27871,HOUSEHOLD_2_255_CA_2
27872,HOUSEHOLD_2_255_CA_3
27873,HOUSEHOLD_2_255_CA_4
27874,HOUSEHOLD_2_255_TX_1
27875,HOUSEHOLD_2_255_TX_2
27876,HOUSEHOLD_2_255_TX_3
27877,HOUSEHOLD_2_255_WI_1
27878,HOUSEHOLD_2_255_WI_2
27879,HOUSEHOLD_2_255_WI_3
27880,HOUSEHOLD_2_256_CA_1
27881,HOUSEHOLD_2_256_CA_2
27882,HOUSEHOLD_2_256_CA_3
27883,HOUSEHOLD_2_256_CA_4
27884,HOUSEHOLD_2_256_TX_1
27885,HOUSEHOLD_2_256_TX_2
27886,HOUSEHOLD_2_256_TX_3
27887,HOUSEHOLD_2_256_WI_1
27888,HOUSEHOLD_2_256_WI_2
27889,HOUSEHOLD_2_256_WI_3
27890,HOUSEHOLD_2_257_CA_1
27891,HOUSEHOLD_2_257_CA_2
27892,HOUSEHOLD_2_257_CA_3
27893,HOUSEHOLD_2_257_CA_4
27894,HOUSEHOLD_2_257_TX_1
27895,HOUSEHOLD_2_257_TX_2
27896,HOUSEHOLD_2_257_TX_3
27897,HOUSEHOLD_2_257_WI_1
27898,HOUSEHOLD_2_257_WI_2
27899,HOUSEHOLD_2_257_WI_3
27900,HOUSEHOLD_2_258_CA_1
27901,HOUSEHOLD_2_258_CA_2
27902,HOUSEHOLD_2_258_CA_3
27903,HOUSEHOLD_2_258_CA_4
27904,HOUSEHOLD_2_258_TX_1
27905,HOUSEHOLD_2_258_TX_2
27906,HOUSEHOLD_2_258_TX_3
27907,HOUSEHOLD_2_258_WI_1
27908,HOUSEHOLD_2_258_WI_2
27909,HOUSEHOLD_2_258_WI_3
27910,HOUSEHOLD_2_259_CA_1
27911,HOUSEHOLD_2_259_CA_2
27912,HOUSEHOLD_2_259_CA_3
27913,HOUSEHOLD_2_259_CA_4
27914,HOUSEHOLD_2_259_TX_1
27915,HOUSEHOLD_2_259_TX_2
27916,HOUSEHOLD_2_259_TX_3
27917,HOUSEHOLD_2_259_WI_1
27918,HOUSEHOLD_2_259_WI_2
27919,HOUSEHOLD_2_259_WI_3
27920,HOUSEHOLD_2_260_CA_1
27921,HOUSEHOLD_2_260_CA_2
27922,HOUSEHOLD_2_260_CA_3
27923,HOUSEHOLD_2_260_CA_4
27924,HOUSEHOLD_2_260_TX_1
27925,HOUSEHOLD_2_260_TX_2
27926,HOUSEHOLD_2_260_TX_3
27927,HOUSEHOLD_2_260_WI_1
27928,HOUSEHOLD_2_260_WI_2
27929,HOUSEHOLD_2_260_WI_3
27930,HOUSEHOLD_2_261_CA_1
27931,HOUSEHOLD_2_261_CA_2
27932,HOUSEHOLD_2_261_CA_3
27933,HOUSEHOLD_2_261_CA_4
27934,HOUSEHOLD_2_261_TX_1
27935,HOUSEHOLD_2_261_TX_2
27936,HOUSEHOLD_2_261_TX_3
27937,HOUSEHOLD_2_261_WI_1
27938,HOUSEHOLD_2_261_WI_2
27939,HOUSEHOLD_2_261_WI_3
27940,HOUSEHOLD_2_262_CA_1
27941,HOUSEHOLD_2_262_CA_2
27942,HOUSEHOLD_2_262_CA_3
27943,HOUSEHOLD_2_262_CA_4
27944,HOUSEHOLD_2_262_TX_1
27945,HOUSEHOLD_2_262_TX_2
27946,HOUSEHOLD_2_262_TX_3
27947,HOUSEHOLD_2_262_WI_1
27948,HOUSEHOLD_2_262_WI_2
27949,HOUSEHOLD_2_262_WI_3
27950,HOUSEHOLD_2_263_CA_1
27951,HOUSEHOLD_2_263_CA_2
27952,HOUSEHOLD_2_263_CA_3
27953,HOUSEHOLD_2_263_CA_4
27954,HOUSEHOLD_2_263_TX_1
27955,HOUSEHOLD_2_263_TX_2
27956,HOUSEHOLD_2_263_TX_3
27957,HOUSEHOLD_2_263_WI_1
27958,HOUSEHOLD_2_263_WI_2
27959,HOUSEHOLD_2_263_WI_3
27960,HOUSEHOLD_2_264_CA_1
27961,HOUSEHOLD_2_264_CA_2
27962,HOUSEHOLD_2_264_CA_3
27963,HOUSEHOLD_2_264_CA_4
27964,HOUSEHOLD_2_264_TX_1
27965,HOUSEHOLD_2_264_TX_2
27966,HOUSEHOLD_2_264_TX_3
27967,HOUSEHOLD_2_264_WI_1
27968,HOUSEHOLD_2_264_WI_2
27969,HOUSEHOLD_2_264_WI_3
27970,HOUSEHOLD_2_265_CA_1
27971,HOUSEHOLD_2_265_CA_2
27972,HOUSEHOLD_2_265_CA_3
27973,HOUSEHOLD_2_265_CA_4
27974,HOUSEHOLD_2_265_TX_1
27975,HOUSEHOLD_2_265_TX_2
27976,HOUSEHOLD_2_265_TX_3
27977,HOUSEHOLD_2_265_WI_1
27978,HOUSEHOLD_2_265_WI_2
27979,HOUSEHOLD_2_265_WI_3
27980,HOUSEHOLD_2_266_CA_1
27981,HOUSEHOLD_2_266_CA_2
27982,HOUSEHOLD_2_266_CA_3
27983,HOUSEHOLD_2_266_CA_4
27984,HOUSEHOLD_2_266_TX_1
27985,HOUSEHOLD_2_266_TX_2
27986,HOUSEHOLD_2_266_TX_3
27987,HOUSEHOLD_2_266_WI_1
27988,HOUSEHOLD_2_266_WI_2
27989,HOUSEHOLD_2_266_WI_3
27990,HOUSEHOLD_2_267_CA_1
27991,HOUSEHOLD_2_267_CA_2
27992,HOUSEHOLD_2_267_CA_3
27993,HOUSEHOLD_2_267_CA_4
27994,HOUSEHOLD_2_267_TX_1
27995,HOUSEHOLD_2_267_TX_2
27996,HOUSEHOLD_2_267_TX_3
27997,HOUSEHOLD_2_267_WI_1
27998,HOUSEHOLD_2_267_WI_2
27999,HOUSEHOLD_2_267_WI_3
28000,HOUSEHOLD_2_268_CA_1
28001,HOUSEHOLD_2_268_CA_2
28002,HOUSEHOLD_2_268_CA_3
28003,HOUSEHOLD_2_268_CA_4
28004,HOUSEHOLD_2_268_TX_1
28005,HOUSEHOLD_2_268_TX_2
28006,HOUSEHOLD_2_268_TX_3
28007,HOUSEHOLD_2_268_WI_1
28008,HOUSEHOLD_2_268_WI_2
28009,HOUSEHOLD_2_268_WI_3
28010,HOUSEHOLD_2_269_CA_1
28011,HOUSEHOLD_2_269_CA_2
28012,HOUSEHOLD_2_269_CA_3
28013,HOUSEHOLD_2_269_CA_4
28014,HOUSEHOLD_2_269_TX_1
28015,HOUSEHOLD_2_269_TX_2
28016,HOUSEHOLD_2_269_TX_3
28017,HOUSEHOLD_2_269_WI_1
28018,HOUSEHOLD_2_269_WI_2
28019,HOUSEHOLD_2_269_WI_3
28020,HOUSEHOLD_2_270_CA_1
28021,HOUSEHOLD_2_270_CA_2
28022,HOUSEHOLD_2_270_CA_3
28023,HOUSEHOLD_2_270_CA_4
28024,HOUSEHOLD_2_270_TX_1
28025,HOUSEHOLD_2_270_TX_2
28026,HOUSEHOLD_2_270_TX_3
28027,HOUSEHOLD_2_270_WI_1
28028,HOUSEHOLD_2_270_WI_2
28029,HOUSEHOLD_2_270_WI_3
28030,HOUSEHOLD_2_271_CA_1
28031,HOUSEHOLD_2_271_CA_2
28032,HOUSEHOLD_2_271_CA_3
28033,HOUSEHOLD_2_271_CA_4
28034,HOUSEHOLD_2_271_TX_1
28035,HOUSEHOLD_2_271_TX_2
28036,HOUSEHOLD_2_271_TX_3
28037,HOUSEHOLD_2_271_WI_1
28038,HOUSEHOLD_2_271_WI_2
28039,HOUSEHOLD_2_271_WI_3
28040,HOUSEHOLD_2_272_CA_1
28041,HOUSEHOLD_2_272_CA_2
28042,HOUSEHOLD_2_272_CA_3
28043,HOUSEHOLD_2_272_CA_4
28044,HOUSEHOLD_2_272_TX_1
28045,HOUSEHOLD_2_272_TX_2
28046,HOUSEHOLD_2_272_TX_3
28047,HOUSEHOLD_2_272_WI_1
28048,HOUSEHOLD_2_272_WI_2
28049,HOUSEHOLD_2_272_WI_3
28050,HOUSEHOLD_2_273_CA_1
28051,HOUSEHOLD_2_273_CA_2
28052,HOUSEHOLD_2_273_CA_3
28053,HOUSEHOLD_2_273_CA_4
28054,HOUSEHOLD_2_273_TX_1
28055,HOUSEHOLD_2_273_TX_2
28056,HOUSEHOLD_2_273_TX_3
28057,HOUSEHOLD_2_273_WI_1
28058,HOUSEHOLD_2_273_WI_2
28059,HOUSEHOLD_2_273_WI_3
28060,HOUSEHOLD_2_274_CA_1
28061,HOUSEHOLD_2_274_CA_2
28062,HOUSEHOLD_2_274_CA_3
28063,HOUSEHOLD_2_274_CA_4
28064,HOUSEHOLD_2_274_TX_1
28065,HOUSEHOLD_2_274_TX_2
28066,HOUSEHOLD_2_274_TX_3
28067,HOUSEHOLD_2_274_WI_1
28068,HOUSEHOLD_2_274_WI_2
28069,HOUSEHOLD_2_274_WI_3
28070,HOUSEHOLD_2_275_CA_1
28071,HOUSEHOLD_2_275_CA_2
28072,HOUSEHOLD_2_275_CA_3
28073,HOUSEHOLD_2_275_CA_4
28074,HOUSEHOLD_2_275_TX_1
28075,HOUSEHOLD_2_275_TX_2
28076,HOUSEHOLD_2_275_TX_3
28077,HOUSEHOLD_2_275_WI_1
28078,HOUSEHOLD_2_275_WI_2
28079,HOUSEHOLD_2_275_WI_3
28080,HOUSEHOLD_2_276_CA_1
28081,HOUSEHOLD_2_276_CA_2
28082,HOUSEHOLD_2_276_CA_3
28083,HOUSEHOLD_2_276_CA_4
28084,HOUSEHOLD_2_276_TX_1
28085,HOUSEHOLD_2_276_TX_2
28086,HOUSEHOLD_2_276_TX_3
28087,HOUSEHOLD_2_276_WI_1
28088,HOUSEHOLD_2_276_WI_2
28089,HOUSEHOLD_2_276_WI_3
28090,HOUSEHOLD_2_277_CA_1
28091,HOUSEHOLD_2_277_CA_2
28092,HOUSEHOLD_2_277_CA_3
28093,HOUSEHOLD_2_277_CA_4
28094,HOUSEHOLD_2_277_TX_1
28095,HOUSEHOLD_2_277_TX_2
28096,HOUSEHOLD_2_277_TX_3
28097,HOUSEHOLD_2_277_WI_1
28098,HOUSEHOLD_2_277_WI_2
28099,HOUSEHOLD_2_277_WI_3
28100,HOUSEHOLD_2_278_CA_1
28101,HOUSEHOLD_2_278_CA_2
28102,HOUSEHOLD_2_278_CA_3
28103,HOUSEHOLD_2_278_CA_4
28104,HOUSEHOLD_2_278_TX_1
28105,HOUSEHOLD_2_278_TX_2
28106,HOUSEHOLD_2_278_TX_3
28107,HOUSEHOLD_2_278_WI_1
28108,HOUSEHOLD_2_278_WI_2
28109,HOUSEHOLD_2_278_WI_3
28110,HOUSEHOLD_2_279_CA_1
28111,HOUSEHOLD_2_279_CA_2
28112,HOUSEHOLD_2_279_CA_3
28113,HOUSEHOLD_2_279_CA_4
28114,HOUSEHOLD_2_279_TX_1
28115,HOUSEHOLD_2_279_TX_2
28116,HOUSEHOLD_2_279_TX_3
28117,HOUSEHOLD_2_279_WI_1
28118,HOUSEHOLD_2_279_WI_2
28119,HOUSEHOLD_2_279_WI_3
28120,HOUSEHOLD_2_280_CA_1
28121,HOUSEHOLD_2_280_CA_2
28122,HOUSEHOLD_2_280_CA_3
28123,HOUSEHOLD_2_280_CA_4
28124,HOUSEHOLD_2_280_TX_1
28125,HOUSEHOLD_2_280_TX_2
28126,HOUSEHOLD_2_280_TX_3
28127,HOUSEHOLD_2_280_WI_1
28128,HOUSEHOLD_2_280_WI_2
28129,HOUSEHOLD_2_280_WI_3
28130,HOUSEHOLD_2_281_CA_1
28131,HOUSEHOLD_2_281_CA_2
28132,HOUSEHOLD_2_281_CA_3
28133,HOUSEHOLD_2_281_CA_4
28134,HOUSEHOLD_2_281_TX_1
28135,HOUSEHOLD_2_281_TX_2
28136,HOUSEHOLD_2_281_TX_3
28137,HOUSEHOLD_2_281_WI_1
28138,HOUSEHOLD_2_281_WI_2
28139,HOUSEHOLD_2_281_WI_3
28140,HOUSEHOLD_2_282_CA_1
28141,HOUSEHOLD_2_282_CA_2
28142,HOUSEHOLD_2_282_CA_3
28143,HOUSEHOLD_2_282_CA_4
28144,HOUSEHOLD_2_282_TX_1
28145,HOUSEHOLD_2_282_TX_2
28146,HOUSEHOLD_2_282_TX_3
28147,HOUSEHOLD_2_282_WI_1
28148,HOUSEHOLD_2_282_WI_2
28149,HOUSEHOLD_2_282_WI_3
28150,HOUSEHOLD_2_283_CA_1
28151,HOUSEHOLD_2_283_CA_2
28152,HOUSEHOLD_2_283_CA_3
28153,HOUSEHOLD_2_283_CA_4
28154,HOUSEHOLD_2_283_TX_1
28155,HOUSEHOLD_2_283_TX_2
28156,HOUSEHOLD_2_283_TX_3
28157,HOUSEHOLD_2_283_WI_1
28158,HOUSEHOLD_2_283_WI_2
28159,HOUSEHOLD_2_283_WI_3
28160,HOUSEHOLD_2_284_CA_1
28161,HOUSEHOLD_2_284_CA_2
28162,HOUSEHOLD_2_284_CA_3
28163,HOUSEHOLD_2_284_CA_4
28164,HOUSEHOLD_2_284_TX_1
28165,HOUSEHOLD_2_284_TX_2
28166,HOUSEHOLD_2_284_TX_3
28167,HOUSEHOLD_2_284_WI_1
28168,HOUSEHOLD_2_284_WI_2
28169,HOUSEHOLD_2_284_WI_3
28170,HOUSEHOLD_2_285_CA_1
28171,HOUSEHOLD_2_285_CA_2
28172,HOUSEHOLD_2_285_CA_3
28173,HOUSEHOLD_2_285_CA_4
28174,HOUSEHOLD_2_285_TX_1
28175,HOUSEHOLD_2_285_TX_2
28176,HOUSEHOLD_2_285_TX_3
28177,HOUSEHOLD_2_285_WI_1
28178,HOUSEHOLD_2_285_WI_2
28179,HOUSEHOLD_2_285_WI_3
28180,HOUSEHOLD_2_286_CA_1
28181,HOUSEHOLD_2_286_CA_2
28182,HOUSEHOLD_2_286_CA_3
28183,HOUSEHOLD_2_286_CA_4
28184,HOUSEHOLD_2_286_TX_1
28185,HOUSEHOLD_2_286_TX_2
28186,HOUSEHOLD_2_286_TX_3
28187,HOUSEHOLD_2_286_WI_1
28188,HOUSEHOLD_2_286_WI_2
28189,HOUSEHOLD_2_286_WI_3
28190,HOUSEHOLD_2_287_CA_1
28191,HOUSEHOLD_2_287_CA_2
28192,HOUSEHOLD_2_287_CA_3
28193,HOUSEHOLD_2_287_CA_4
28194,HOUSEHOLD_2_287_TX_1
28195,HOUSEHOLD_2_287_TX_2
28196,HOUSEHOLD_2_287_TX_3
28197,HOUSEHOLD_2_287_WI_1
28198,HOUSEHOLD_2_287_WI_2
28199,HOUSEHOLD_2_287_WI_3
28200,HOUSEHOLD_2_288_CA_1
28201,HOUSEHOLD_2_288_CA_2
28202,HOUSEHOLD_2_288_CA_3
28203,HOUSEHOLD_2_288_CA_4
28204,HOUSEHOLD_2_288_TX_1
28205,HOUSEHOLD_2_288_TX_2
28206,HOUSEHOLD_2_288_TX_3
28207,HOUSEHOLD_2_288_WI_1
28208,HOUSEHOLD_2_288_WI_2
28209,HOUSEHOLD_2_288_WI_3
28210,HOUSEHOLD_2_289_CA_1
28211,HOUSEHOLD_2_289_CA_2
28212,HOUSEHOLD_2_289_CA_3
28213,HOUSEHOLD_2_289_CA_4
28214,HOUSEHOLD_2_289_TX_1
28215,HOUSEHOLD_2_289_TX_2
28216,HOUSEHOLD_2_289_TX_3
28217,HOUSEHOLD_2_289_WI_1
28218,HOUSEHOLD_2_289_WI_2
28219,HOUSEHOLD_2_289_WI_3
28220,HOUSEHOLD_2_290_CA_1
28221,HOUSEHOLD_2_290_CA_2
28222,HOUSEHOLD_2_290_CA_3
28223,HOUSEHOLD_2_290_CA_4
28224,HOUSEHOLD_2_290_TX_1
28225,HOUSEHOLD_2_290_TX_2
28226,HOUSEHOLD_2_290_TX_3
28227,HOUSEHOLD_2_290_WI_1
28228,HOUSEHOLD_2_290_WI_2
28229,HOUSEHOLD_2_290_WI_3
28230,HOUSEHOLD_2_291_CA_1
28231,HOUSEHOLD_2_291_CA_2
28232,HOUSEHOLD_2_291_CA_3
28233,HOUSEHOLD_2_291_CA_4
28234,HOUSEHOLD_2_291_TX_1
28235,HOUSEHOLD_2_291_TX_2
28236,HOUSEHOLD_2_291_TX_3
28237,HOUSEHOLD_2_291_WI_1
28238,HOUSEHOLD_2_291_WI_2
28239,HOUSEHOLD_2_291_WI_3
28240,HOUSEHOLD_2_292_CA_1
28241,HOUSEHOLD_2_292_CA_2
28242,HOUSEHOLD_2_292_CA_3
28243,HOUSEHOLD_2_292_CA_4
28244,HOUSEHOLD_2_292_TX_1
28245,HOUSEHOLD_2_292_TX_2
28246,HOUSEHOLD_2_292_TX_3
28247,HOUSEHOLD_2_292_WI_1
28248,HOUSEHOLD_2_292_WI_2
28249,HOUSEHOLD_2_292_WI_3
28250,HOUSEHOLD_2_293_CA_1
28251,HOUSEHOLD_2_293_CA_2
